"film_id","title","most_recent","rental_id","rental_rate","inventory_id","rental_duration","rental_period"
893,"Titans Jerk","2005-08-19 10:16:43",13078,"4.99",4104,4,8
918,"Twisted Pirates","2005-08-19 10:18:00",13080,"4.99",4222,4,3
677,"Pianist Outfield","2005-08-19 10:19:06",13081,"0.99",3077,6,1
458,"Indian Love","2005-08-19 10:19:19",13082,"0.99",2117,4,9
760,"Samurai Lion","2005-08-19 10:26:45",13083,"2.99",3469,5,4
830,"Spirit Flintstones","2005-08-19 10:27:25",13084,"0.99",3792,7,7
79,"Blade Polish","2005-08-19 10:28:22",13085,"0.99",360,5,3
812,"Smoking Barbarella","2005-08-19 10:32:28",13086,"0.99",3712,7,7
591,"Monsoon Cause","2005-08-19 10:33:52",13087,"4.99",2693,6,8
932,"Valley Packer","2005-08-19 10:36:11",13088,"0.99",4281,3,2
387,"Gun Bonnie","2005-08-19 10:38:56",13089,"0.99",1783,7,5
317,"Fireball Philadelphia","2005-08-19 10:39:54",13090,"0.99",1447,4,9
394,"Hamlet Wisdom","2005-08-19 10:40:10",13091,"2.99",1815,7,4
951,"Voyage Legally","2005-08-19 10:41:09",13092,"0.99",4359,6,6
364,"Godfather Diary","2005-08-19 10:46:16",13093,"2.99",1667,3,7
697,"Primary Glass","2005-08-19 10:47:58",13094,"0.99",3178,7,2
115,"Campus Remember","2005-08-19 10:48:10",13095,"2.99",520,5,9
92,"Bowfinger Gables","2005-08-19 10:49:03",13096,"4.99",420,7,2
912,"Trojan Tomorrow","2005-08-19 10:50:43",13097,"2.99",4194,3,5
825,"Speakeasy Date","2005-08-19 10:51:59",13098,"2.99",3770,6,5
216,"Day Unfaithful","2005-08-19 10:55:19",13099,"4.99",969,3,8
204,"Dalmations Sweden","2005-08-19 10:55:45",13100,"0.99",916,4,6
392,"Hall Cassidy","2005-08-19 11:01:54",13101,"4.99",1804,5,8
633,"October Submarine","2005-08-19 11:02:03",13102,"4.99",2885,6,9
380,"Greek Everyone","2005-08-19 11:05:51",13103,"2.99",1751,7,7
69,"Beverly Outlaw","2005-08-19 11:06:06",13104,"2.99",310,3,2
159,"Closer Bang","2005-08-19 11:06:16",13105,"4.99",729,5,8
846,"Sting Personal","2005-08-19 11:13:58",13107,"4.99",3870,3,1
10,"Aladdin Calendar","2005-08-19 11:23:20",13109,"4.99",46,6,6
12,"Alaska Phantom","2005-08-19 11:24:37",13110,"0.99",62,6,2
127,"Cat Coneheads","2005-08-19 11:25:10",13111,"4.99",580,5,2
450,"Idols Snatchers","2005-08-19 11:27:10",13112,"2.99",2074,5,3
522,"Life Twisted","2005-08-19 11:27:20",13113,"2.99",2393,4,4
946,"Virtual Spoilers","2005-08-19 11:27:32",13114,"4.99",4342,3,9
428,"Homicide Peach","2005-08-19 11:27:43",13115,"2.99",1961,6,1
338,"Frisco Forrest","2005-08-19 11:31:41",13116,"4.99",1544,6,8
752,"Runner Madigan","2005-08-19 11:33:20",13117,"0.99",3430,6,1
103,"Bucket Brotherhood","2005-08-19 11:39:58",13118,"4.99",470,7,6
307,"Fellowship Autumn","2005-08-19 11:44:59",13119,"4.99",1401,6,1
491,"Jumping Wrath","2005-08-19 11:47:38",13120,"0.99",2273,4,7
770,"Scissorhands Slums","2005-08-19 11:51:39",13121,"2.99",3517,5,3
730,"Ridgemont Submarine","2005-08-19 11:53:49",13122,"0.99",3319,3,7
616,"National Story","2005-08-19 11:55:13",13123,"2.99",2804,4,2
456,"Inch Jet","2005-08-19 11:55:59",13124,"4.99",2105,6,7
814,"Snatch Slipper","2005-08-19 11:57:49",13125,"4.99",3722,6,7
305,"Fatal Haunted","2005-08-19 12:00:28",13126,"2.99",1392,6,9
566,"Maude Mod","2005-08-19 12:04:03",13127,"0.99",2582,6,8
109,"Butterfly Chocolat","2005-08-19 12:04:16",13128,"0.99",485,3,7
973,"Wife Turn","2005-08-19 12:05:04",13129,"4.99",4455,3,7
437,"House Dynamite","2005-08-19 12:06:42",13130,"2.99",2006,7,4
321,"Flash Wars","2005-08-19 12:08:13",13131,"4.99",1466,3,8
380,"Greek Everyone","2005-08-19 12:10:57",13132,"2.99",1748,7,8
357,"Gilbert Pelican","2005-08-19 12:11:03",13133,"0.99",1635,7,9
299,"Factory Dragon","2005-08-19 12:14:14",13134,"0.99",1354,4,1
348,"Gandhi Kwai","2005-08-19 12:22:52",13135,"0.99",1585,7,2
556,"Maltese Hope","2005-08-19 12:24:23",13136,"4.99",2532,6,9
969,"West Lion","2005-08-19 12:26:32",13137,"4.99",4431,4,3
689,"Pollock Deliverance","2005-08-19 12:30:01",13138,"2.99",3138,5,2
455,"Impossible Prejudice","2005-08-19 12:32:10",13139,"4.99",2099,7,5
915,"Truman Crazy","2005-08-19 12:35:56",13140,"4.99",4210,7,8
992,"Wrath Mile","2005-08-19 12:41:41",13141,"0.99",4545,5,2
307,"Fellowship Autumn","2005-08-19 12:42:28",13142,"4.99",1404,6,7
361,"Gleaming Jawbreaker","2005-08-19 12:44:38",13143,"2.99",1655,5,6
824,"Spartacus Cheaper","2005-08-19 12:45:55",13144,"4.99",3766,4,8
303,"Fantasy Troopers","2005-08-19 12:53:53",13145,"0.99",1383,6,4
320,"Flamingos Connecticut","2005-08-19 12:54:42",13146,"4.99",1463,4,7
764,"Saturday Lambs","2005-08-19 12:55:09",13147,"4.99",3490,3,3
382,"Grit Clockwork","2005-08-19 12:55:30",13148,"0.99",1762,3,2
314,"Fight Jawbreaker","2005-08-19 13:07:12",13149,"0.99",1436,3,9
331,"Forward Temple","2005-08-19 13:08:19",13150,"2.99",1514,6,6
668,"Peak Forever","2005-08-19 13:08:23",13151,"4.99",3045,7,1
781,"Seven Swarm","2005-08-19 13:09:32",13152,"4.99",3571,4,6
851,"Straight Hours","2005-08-19 13:09:47",13153,"0.99",3896,3,4
539,"Luck Opus","2005-08-19 13:09:54",13154,"2.99",2465,7,7
65,"Behavior Runaway","2005-08-19 13:10:23",13155,"4.99",290,3,6
167,"Coma Head","2005-08-19 13:10:42",13156,"4.99",770,6,6
959,"Warlock Werewolf","2005-08-19 13:12:28",13157,"2.99",4391,6,1
209,"Darkness War","2005-08-19 13:18:10",13158,"2.99",944,6,6
500,"Kiss Glory","2005-08-19 13:19:59",13159,"4.99",2300,5,2
90,"Boulevard Mob","2005-08-19 13:21:04",13160,"0.99",410,3,3
402,"Harper Dying","2005-08-19 13:28:26",13162,"0.99",1845,3,5
674,"Pet Haunting","2005-08-19 13:29:46",13163,"0.99",3068,3,3
245,"Double Wrath","2005-08-19 13:30:55",13164,"0.99",1104,4,7
27,"Anonymous Human","2005-08-19 13:34:10",13165,"0.99",138,7,2
958,"Wardrobe Phantom","2005-08-19 13:36:28",13166,"2.99",4386,6,3
121,"Carol Texas","2005-08-19 13:36:41",13167,"2.99",557,4,4
478,"Jaws Harry","2005-08-19 13:37:28",13168,"2.99",2210,4,8
373,"Graduate Lord","2005-08-19 13:43:35",13169,"2.99",1709,7,7
239,"Dogma Family","2005-08-19 13:45:48",13170,"4.99",1072,5,8
383,"Groove Fiction","2005-08-19 13:48:54",13171,"0.99",1765,6,8
287,"Entrapment Satisfaction","2005-08-19 13:49:07",13172,"0.99",1301,5,1
288,"Escape Metropolis","2005-08-19 13:50:36",13173,"2.99",1304,7,7
500,"Kiss Glory","2005-08-19 13:52:50",13174,"4.99",2303,5,3
699,"Private Drop","2005-08-19 13:54:53",13175,"4.99",3187,7,1
490,"Jumanji Blade","2005-08-19 13:56:54",13176,"2.99",2269,4,4
697,"Primary Glass","2005-08-19 13:56:58",13177,"0.99",3172,7,4
354,"Ghost Groundhog","2005-08-19 13:59:53",13179,"4.99",1624,6,6
755,"Sabrina Midnight","2005-08-19 14:00:38",13180,"4.99",3443,5,1
278,"Elf Murder","2005-08-19 14:00:56",13181,"4.99",1256,4,5
525,"Loathing Legally","2005-08-19 14:09:26",13183,"0.99",2404,4,9
961,"Wash Heavenly","2005-08-19 14:16:18",13184,"4.99",4395,7,1
54,"Banger Pinocchio","2005-08-19 14:22:30",13185,"0.99",241,5,1
615,"Nash Chocolat","2005-08-19 14:23:19",13186,"2.99",2802,6,9
423,"Hollywood Anonymous","2005-08-19 14:24:48",13187,"0.99",1944,7,1
127,"Cat Coneheads","2005-08-19 14:27:03",13188,"4.99",583,5,9
755,"Sabrina Midnight","2005-08-19 14:27:16",13189,"4.99",3444,5,9
940,"Victory Academy","2005-08-19 14:27:59",13190,"0.99",4316,6,7
603,"Movie Shakespeare","2005-08-19 14:28:48",13191,"4.99",2753,6,4
215,"Dawn Pond","2005-08-19 14:30:06",13192,"4.99",966,4,8
115,"Campus Remember","2005-08-19 14:33:45",13193,"2.99",523,5,9
542,"Lust Lock","2005-08-19 14:34:12",13194,"2.99",2473,3,7
556,"Maltese Hope","2005-08-19 14:39:14",13195,"4.99",2537,6,5
101,"Brotherhood Blanket","2005-08-19 14:40:32",13196,"0.99",458,3,7
700,"Prix Undefeated","2005-08-19 14:44:03",13197,"2.99",3190,4,3
930,"Vacation Boondock","2005-08-19 14:47:18",13198,"2.99",4273,4,2
935,"Vanished Garden","2005-08-19 14:53:22",13199,"0.99",4291,5,8
602,"Mourning Purple","2005-08-19 14:55:58",13200,"0.99",2746,5,8
22,"Amistad Midsummer","2005-08-19 14:56:05",13201,"2.99",111,6,6
775,"Seattle Expecations","2005-08-19 14:58:30",13202,"4.99",3546,4,8
175,"Confused Candles","2005-08-19 15:00:58",13203,"2.99",804,3,8
987,"Words Hunter","2005-08-19 15:02:48",13204,"2.99",4524,3,5
574,"Midnight Westward","2005-08-19 15:05:26",13205,"0.99",2616,3,6
542,"Lust Lock","2005-08-19 15:05:34",13206,"2.99",2477,3,2
147,"Chocolat Harry","2005-08-19 15:14:38",13207,"0.99",674,5,8
132,"Chainsaw Uptown","2005-08-19 15:18:55",13208,"0.99",609,6,5
611,"Musketeers Wait","2005-08-19 15:23:38",13210,"4.99",2789,7,2
429,"Honey Ties","2005-08-19 15:23:41",13211,"0.99",1968,3,3
807,"Sleuth Orient","2005-08-19 15:24:07",13212,"0.99",3691,4,5
339,"Frogmen Breaking","2005-08-19 15:25:48",13213,"0.99",1546,5,3
587,"Mod Secretary","2005-08-19 15:31:06",13214,"4.99",2675,6,1
818,"Something Duck","2005-08-19 15:35:38",13215,"4.99",3740,4,8
945,"Virginian Pluto","2005-08-19 15:36:05",13216,"0.99",4335,5,6
134,"Champion Flatliners","2005-08-19 15:38:39",13217,"4.99",616,4,2
901,"Tracy Cider","2005-08-19 15:39:39",13218,"0.99",4148,3,3
450,"Idols Snatchers","2005-08-19 15:40:28",13219,"2.99",2075,5,3
228,"Detective Vision","2005-08-19 15:42:32",13220,"0.99",1017,4,6
24,"Analyze Hoosiers","2005-08-19 15:45:47",13221,"2.99",120,6,7
361,"Gleaming Jawbreaker","2005-08-19 15:47:58",13222,"2.99",1656,5,7
73,"Bingo Talented","2005-08-19 15:52:04",13223,"2.99",332,5,3
678,"Pickup Driving","2005-08-19 15:52:13",13224,"2.99",3086,3,9
311,"Fiction Christmas","2005-08-19 15:54:33",13225,"0.99",1420,4,6
625,"None Spiking","2005-08-19 16:05:36",13226,"0.99",2850,3,2
606,"Mummy Creatures","2005-08-19 16:05:38",13227,"0.99",2759,3,1
548,"Magnificent Chitty","2005-08-19 16:08:16",13228,"2.99",2497,3,1
138,"Chariots Conspiracy","2005-08-19 16:08:33",13229,"2.99",634,5,3
796,"Sierra Divide","2005-08-19 16:12:07",13230,"0.99",3645,3,2
460,"Innocent Usual","2005-08-19 16:12:49",13231,"4.99",2126,3,8
516,"Legend Jedi","2005-08-19 16:13:32",13232,"0.99",2370,7,9
235,"Divide Monster","2005-08-19 16:14:41",13233,"2.99",1057,6,5
218,"Deceiver Betrayed","2005-08-19 16:17:15",13234,"0.99",976,7,8
852,"Strangelove Desire","2005-08-19 16:17:53",13235,"0.99",3902,4,8
1000,"Zorro Ark","2005-08-19 16:18:24",13236,"4.99",4574,3,8
282,"Encounters Curtain","2005-08-19 16:18:36",13237,"0.99",1272,5,6
220,"Deer Virginian","2005-08-19 16:20:56",13238,"2.99",985,7,4
725,"Requiem Tycoon","2005-08-19 16:22:13",13239,"4.99",3296,6,4
309,"Feud Frogmen","2005-08-19 16:22:14",13240,"0.99",1411,6,1
682,"Pittsburgh Hunchback","2005-08-19 16:25:00",13241,"4.99",3106,4,7
51,"Balloon Homeward","2005-08-19 16:28:47",13242,"2.99",230,5,5
78,"Blackout Private","2005-08-19 16:33:16",13243,"2.99",355,7,6
715,"Range Moonwalker","2005-08-19 16:43:04",13244,"4.99",3246,3,3
224,"Desperate Trainspotting","2005-08-19 16:43:41",13245,"4.99",1001,7,1
281,"Encino Elf","2005-08-19 16:45:59",13247,"0.99",1271,6,6
628,"Northwest Polish","2005-08-19 16:47:41",13248,"2.99",2864,5,9
678,"Pickup Driving","2005-08-19 16:47:41",13249,"2.99",3084,3,1
554,"Malkovich Pet","2005-08-19 16:47:55",13250,"2.99",2524,6,7
916,"Turn Star","2005-08-19 16:48:37",13251,"2.99",4216,3,1
169,"Comforts Rush","2005-08-19 16:50:50",13252,"2.99",775,3,3
103,"Bucket Brotherhood","2005-08-19 16:53:56",13253,"4.99",472,7,1
748,"Rugrats Shakespeare","2005-08-19 16:54:01",13254,"0.99",3412,4,8
244,"Dorado Notting","2005-08-19 16:54:12",13255,"4.99",1101,5,9
596,"Moonshine Cabin","2005-08-19 16:54:12",13256,"4.99",2719,4,9
35,"Arachnophobia Rollercoaster","2005-08-19 17:01:20",13257,"2.99",164,4,5
486,"Jet Neighbors","2005-08-19 17:05:37",13258,"4.99",2246,7,5
554,"Malkovich Pet","2005-08-19 17:08:53",13259,"2.99",2518,6,4
126,"Casualties Encino","2005-08-19 17:09:22",13260,"4.99",578,3,5
979,"Witches Panic","2005-08-19 17:20:15",13262,"4.99",4483,6,7
48,"Backlash Undefeated","2005-08-19 17:26:55",13263,"4.99",214,3,9
410,"Heaven Freedom","2005-08-19 17:27:10",13264,"2.99",1881,7,8
857,"Strictly Scarface","2005-08-19 17:29:00",13265,"2.99",3933,3,1
293,"Exorcist Sting","2005-08-19 17:31:20",13266,"2.99",1326,6,2
119,"Caper Motions","2005-08-19 17:31:36",13267,"0.99",550,6,2
258,"Drums Dynamite","2005-08-19 17:33:50",13268,"0.99",1166,6,6
519,"Liberty Magnificent","2005-08-19 17:34:00",13269,"2.99",2382,3,1
90,"Boulevard Mob","2005-08-19 17:41:16",13270,"0.99",405,3,4
846,"Sting Personal","2005-08-19 17:42:06",13271,"4.99",3872,3,8
555,"Mallrats United","2005-08-19 17:49:13",13272,"0.99",2531,4,4
911,"Trip Newton","2005-08-19 17:49:13",13273,"4.99",4181,7,2
154,"Clash Freddy","2005-08-19 17:50:03",13274,"2.99",704,6,1
155,"Cleopatra Devil","2005-08-19 17:53:38",13275,"0.99",710,6,4
135,"Chance Resurrection","2005-08-19 17:53:42",13276,"2.99",625,3,9
836,"Squad Fish","2005-08-19 17:57:35",13277,"2.99",3820,3,6
590,"Money Harold","2005-08-19 17:57:53",13278,"2.99",2691,3,3
542,"Lust Lock","2005-08-19 18:02:18",13279,"2.99",2472,3,5
49,"Badman Dawn","2005-08-19 18:02:51",13280,"2.99",218,6,2
22,"Amistad Midsummer","2005-08-19 18:07:47",13281,"2.99",113,6,1
953,"Wait Cider","2005-08-19 18:08:18",13282,"0.99",4373,3,5
571,"Metal Armageddon","2005-08-19 18:10:19",13283,"2.99",2602,6,4
461,"Insects Stone","2005-08-19 18:12:31",13284,"0.99",2128,3,6
463,"Instinct Airport","2005-08-19 18:18:44",13285,"2.99",2139,4,1
589,"Modern Dorado","2005-08-19 18:28:07",13286,"0.99",2685,3,3
596,"Moonshine Cabin","2005-08-19 18:28:24",13287,"4.99",2716,4,7
777,"Secretary Rouge","2005-08-19 18:30:10",13288,"4.99",3558,5,1
772,"Sea Virgin","2005-08-19 18:31:30",13289,"2.99",3527,4,1
907,"Translation Summer","2005-08-19 18:31:50",13290,"0.99",4174,4,6
356,"Giant Troopers","2005-08-19 18:32:11",13291,"2.99",1631,5,1
295,"Expendable Stallion","2005-08-19 18:35:32",13292,"0.99",1336,3,3
84,"Boiled Dares","2005-08-19 18:35:52",13293,"4.99",380,7,4
34,"Arabia Dogma","2005-08-19 18:36:35",13294,"0.99",156,6,1
376,"Grapes Fury","2005-08-19 18:43:53",13296,"0.99",1728,4,2
835,"Spy Mile","2005-08-19 18:45:49",13297,"2.99",3818,6,3
958,"Wardrobe Phantom","2005-08-19 18:46:33",13299,"2.99",4385,6,3
184,"Core Suit","2005-08-19 18:46:56",13300,"2.99",842,3,9
489,"Juggler Hardly","2005-08-19 18:53:15",13301,"0.99",2261,4,7
880,"Telemark Heartbreakers","2005-08-19 18:54:26",13302,"2.99",4041,6,2
7,"Airplane Sierra","2005-08-19 18:55:21",13303,"4.99",34,6,4
652,"Pajama Jawbreaker","2005-08-19 18:56:32",13304,"0.99",2979,3,4
521,"Lies Treatment","2005-08-19 18:57:05",13305,"4.99",2386,7,9
601,"Moulin Wake","2005-08-19 18:57:29",13306,"0.99",2742,4,1
484,"Jerk Paycheck","2005-08-19 18:58:44",13307,"2.99",2242,3,3
700,"Prix Undefeated","2005-08-19 18:59:42",13308,"2.99",3189,4,9
457,"Independence Hotel","2005-08-19 19:04:00",13309,"0.99",2108,5,9
562,"Masked Bubble","2005-08-19 19:05:16",13310,"0.99",2563,6,4
850,"Story Side","2005-08-19 19:07:09",13311,"0.99",3890,7,1
635,"Oklahoma Jumanji","2005-08-19 19:09:14",13312,"0.99",2891,7,4
811,"Smile Earring","2005-08-19 19:11:41",13313,"2.99",3709,4,2
637,"Open African","2005-08-19 19:12:43",13314,"4.99",2899,7,8
692,"Potluck Mixed","2005-08-19 19:16:18",13315,"2.99",3151,3,2
972,"Whisperer Giant","2005-08-19 19:23:30",13316,"4.99",4450,4,3
735,"Robbers Joon","2005-08-19 19:25:42",13317,"2.99",3349,7,1
304,"Fargo Gandhi","2005-08-19 19:33:57",13318,"2.99",1389,3,2
548,"Magnificent Chitty","2005-08-19 19:35:13",13319,"2.99",2496,3,8
987,"Words Hunter","2005-08-19 19:35:33",13320,"2.99",4522,3,5
911,"Trip Newton","2005-08-19 19:40:37",13321,"4.99",4183,7,2
464,"Intentions Empire","2005-08-19 19:43:08",13322,"2.99",2149,3,5
235,"Divide Monster","2005-08-19 19:48:07",13323,"2.99",1055,6,4
948,"Voice Peach","2005-08-19 19:51:00",13324,"0.99",4349,6,1
521,"Lies Treatment","2005-08-19 19:52:02",13325,"4.99",2388,7,3
95,"Breakfast Goldfinger","2005-08-19 19:52:52",13326,"4.99",429,5,1
392,"Hall Cassidy","2005-08-19 19:55:45",13327,"4.99",1808,5,3
131,"Center Dinosaur","2005-08-19 19:56:01",13328,"4.99",605,5,1
689,"Pollock Deliverance","2005-08-19 19:56:55",13329,"2.99",3136,5,6
930,"Vacation Boondock","2005-08-19 19:59:21",13330,"2.99",4276,4,1
846,"Sting Personal","2005-08-19 20:00:25",13331,"4.99",3867,3,2
690,"Pond Seattle","2005-08-19 20:00:51",13332,"2.99",3144,7,6
101,"Brotherhood Blanket","2005-08-19 20:02:33",13334,"0.99",461,3,3
406,"Haunting Pianist","2005-08-19 20:03:18",13335,"0.99",1861,5,5
227,"Details Packer","2005-08-19 20:03:22",13336,"4.99",1011,4,5
784,"Shanghai Tycoon","2005-08-19 20:06:57",13337,"2.99",3584,7,1
818,"Something Duck","2005-08-19 20:09:59",13338,"4.99",3739,4,4
313,"Fidelity Devil","2005-08-19 20:18:36",13339,"4.99",1428,5,9
949,"Volcano Texas","2005-08-19 20:18:39",13340,"0.99",4358,6,9
380,"Greek Everyone","2005-08-19 20:18:53",13341,"2.99",1749,7,8
762,"Sassy Packer","2005-08-19 20:21:36",13342,"0.99",3476,6,2
231,"Dinosaur Secretary","2005-08-19 20:22:08",13343,"2.99",1032,7,8
960,"Wars Pluto","2005-08-19 20:22:44",13344,"2.99",4392,5,6
10,"Aladdin Calendar","2005-08-19 20:25:24",13345,"4.99",47,6,8
991,"Worst Banger","2005-08-19 20:28:21",13346,"2.99",4541,4,9
879,"Telegraph Voyage","2005-08-19 20:28:48",13347,"4.99",4038,3,9
61,"Beauty Grease","2005-08-19 20:31:48",13348,"4.99",275,5,2
927,"Uprising Uptown","2005-08-19 20:43:16",13349,"2.99",4262,6,1
771,"Scorpion Apollo","2005-08-19 20:44:00",13350,"4.99",3523,3,8
590,"Money Harold","2005-08-19 20:51:40",13352,"2.99",2689,3,5
612,"Mussolini Spoilers","2005-08-19 20:53:43",13353,"2.99",2790,6,6
299,"Factory Dragon","2005-08-19 20:55:23",13354,"0.99",1356,4,8
127,"Cat Coneheads","2005-08-19 20:59:19",13355,"4.99",585,5,4
595,"Moon Bunch","2005-08-19 21:02:21",13356,"0.99",2713,7,5
725,"Requiem Tycoon","2005-08-19 21:02:59",13357,"4.99",3295,6,6
330,"Forrester Comancheros","2005-08-19 21:04:20",13358,"4.99",1510,7,5
908,"Trap Guys","2005-08-19 21:04:49",13359,"4.99",4175,3,8
745,"Roses Treasure","2005-08-19 21:05:11",13360,"4.99",3396,5,5
934,"Vanilla Day","2005-08-19 21:07:22",13361,"4.99",4289,7,2
191,"Crooked Frogmen","2005-08-19 21:07:54",13362,"0.99",869,6,1
129,"Cause Date","2005-08-19 21:07:59",13363,"2.99",588,3,2
609,"Muscle Bright","2005-08-19 21:09:30",13364,"2.99",2773,7,6
898,"Tourist Pelican","2005-08-19 21:12:37",13365,"4.99",4136,4,6
131,"Center Dinosaur","2005-08-19 21:14:45",13366,"4.99",602,5,2
999,"Zoolander Fiction","2005-08-19 21:19:27",13367,"2.99",4569,5,5
239,"Dogma Family","2005-08-19 21:19:35",13368,"4.99",1073,5,2
598,"Mosquito Armageddon","2005-08-19 21:19:47",13369,"0.99",2728,6,5
54,"Banger Pinocchio","2005-08-19 21:20:11",13370,"0.99",239,5,6
746,"Rouge Squad","2005-08-19 21:21:47",13371,"0.99",3401,3,7
738,"Rocketeer Mother","2005-08-19 21:23:19",13372,"0.99",3366,3,5
880,"Telemark Heartbreakers","2005-08-19 21:23:31",13373,"2.99",4045,6,6
211,"Darling Breaking","2005-08-19 21:31:31",13375,"4.99",949,7,10
200,"Curtain Videotape","2005-08-19 21:31:45",13376,"0.99",898,7,3
291,"Evolution Alter","2005-08-19 21:32:23",13377,"0.99",1316,5,6
595,"Moon Bunch","2005-08-19 21:33:35",13378,"0.99",2708,7,1
354,"Ghost Groundhog","2005-08-19 21:33:39",13379,"4.99",1623,6,3
924,"Unforgiven Zoolander","2005-08-19 21:36:58",13380,"0.99",4250,7,3
620,"Nemo Campus","2005-08-19 21:37:57",13381,"2.99",2823,5,2
814,"Snatch Slipper","2005-08-19 21:38:41",13382,"4.99",3720,6,9
702,"Pulp Beverly","2005-08-19 21:38:44",13383,"2.99",3193,4,9
320,"Flamingos Connecticut","2005-08-19 21:38:51",13384,"4.99",1462,4,4
941,"Videotape Arsenic","2005-08-19 21:39:35",13385,"4.99",4323,4,3
978,"Wisdom Worker","2005-08-19 21:43:58",13386,"0.99",4476,3,5
24,"Analyze Hoosiers","2005-08-19 21:46:10",13387,"2.99",123,6,5
209,"Darkness War","2005-08-19 21:46:49",13388,"2.99",942,6,8
736,"Robbery Bright","2005-08-19 21:52:51",13389,"0.99",3352,4,6
917,"Tuxedo Mile","2005-08-19 22:01:42",13391,"2.99",4220,3,5
151,"Cincinatti Whisperer","2005-08-19 22:03:22",13392,"4.99",692,5,9
213,"Date Speed","2005-08-19 22:03:46",13393,"0.99",958,4,9
570,"Mermaid Insects","2005-08-19 22:05:19",13394,"4.99",2597,5,2
11,"Alamo Videotape","2005-08-19 22:05:40",13395,"0.99",53,6,3
906,"Tramp Others","2005-08-19 22:06:09",13396,"0.99",4169,4,4
845,"Stepmom Dream","2005-08-19 22:06:35",13397,"4.99",3863,7,10
741,"Roman Punk","2005-08-19 22:08:48",13398,"0.99",3376,7,4
502,"Knock Warlock","2005-08-19 22:09:28",13399,"2.99",2309,4,6
469,"Iron Moon","2005-08-19 22:11:44",13400,"4.99",2173,7,1
109,"Butterfly Chocolat","2005-08-19 22:16:16",13401,"0.99",488,3,6
719,"Records Zorro","2005-08-19 22:16:53",13402,"4.99",3264,7,3
711,"Raging Airplane","2005-08-19 22:18:07",13403,"4.99",3241,4,8
91,"Bound Cheaper","2005-08-19 22:18:42",13404,"0.99",416,5,4
341,"Frost Head","2005-08-19 22:20:49",13405,"0.99",1554,5,9
665,"Patton Interview","2005-08-19 22:22:01",13406,"2.99",3031,4,3
552,"Majestic Floats","2005-08-19 22:26:26",13407,"0.99",2512,5,3
614,"Name Detective","2005-08-19 22:34:51",13408,"4.99",2795,5,2
193,"Crossroads Casualties","2005-08-19 22:36:26",13409,"2.99",873,5,3
311,"Fiction Christmas","2005-08-19 22:41:44",13410,"0.99",1421,4,7
967,"Weekend Personal","2005-08-19 22:43:38",13411,"2.99",4425,5,7
616,"National Story","2005-08-19 22:46:35",13412,"2.99",2806,4,7
329,"Forrest Sons","2005-08-19 22:46:46",13413,"2.99",1501,4,5
897,"Torque Bound","2005-08-19 22:47:34",13414,"4.99",4126,3,2
245,"Double Wrath","2005-08-19 22:48:09",13415,"0.99",1105,4,6
239,"Dogma Family","2005-08-19 22:48:48",13416,"4.99",1075,5,2
18,"Alter Victory","2005-08-19 22:51:39",13417,"0.99",92,6,4
458,"Indian Love","2005-08-19 22:53:56",13418,"0.99",2113,4,9
390,"Guys Falcon","2005-08-19 22:57:25",13420,"4.99",1796,4,9
840,"Stampede Disturbing","2005-08-19 23:07:24",13422,"0.99",3835,5,9
119,"Caper Motions","2005-08-19 23:07:42",13423,"0.99",546,6,7
